Estación,fecha_hora,weekday,Hora,latitud,longitud,ruido_pred
NQS - Calle 38A S,2020-01-05 12:00:00,7,12,4.59398803,-74.12294152,51.883965888794066
NQS - Calle 38A S,2020-01-05 13:00:00,7,13,4.59398803,-74.12294152,51.96721833425738
NQS - Calle 38A S,2020-01-05 14:00:00,7,14,4.59398803,-74.12294152,51.98229308451593
NQS - Calle 38A S,2020-01-05 15:00:00,7,15,4.59398803,-74.12294152,51.840003438646406
NQS - Calle 38A S,2020-01-05 16:00:00,7,16,4.59398803,-74.12294152,51.672608047908504
NQS - Calle 38A S,2020-01-05 17:00:00,7,17,4.59398803,-74.12294152,51.54795720615631
NQS - Calle 38A S,2020-01-05 18:00:00,7,18,4.59398803,-74.12294152,51.3870733499853
NQS - Calle 38A S,2020-01-05 19:00:00,7,19,4.59398803,-74.12294152,50.530802069416694
NQS - Calle 38A S,2020-01-05 20:00:00,7,20,4.59398803,-74.12294152,49.636757816090714
NQS - Calle 38A S,2020-01-05 21:00:00,7,21,4.59398803,-74.12294152,49.66902356497354
NQS - Calle 38A S,2020-01-05 22:00:00,7,22,4.59398803,-74.12294152,47.84045782080851
NQS - Calle 38A S,2020-01-05 23:00:00,7,23,4.59398803,-74.12294152,46.773243242007894
NQS - Calle 38A S,2020-01-06 00:00:00,1,0,4.59398803,-74.12294152,44.857905075012155
NQS - Calle 38A S,2020-01-06 01:00:00,1,1,4.59398803,-74.12294152,44.523629281437366
NQS - Calle 38A S,2020-01-06 02:00:00,1,2,4.59398803,-74.12294152,44.79259443122787
NQS - Calle 38A S,2020-01-06 03:00:00,1,3,4.59398803,-74.12294152,45.20541317178302
NQS - Calle 38A S,2020-01-06 04:00:00,1,4,4.59398803,-74.12294152,46.24656180940085
NQS - Calle 38A S,2020-01-06 05:00:00,1,5,4.59398803,-74.12294152,49.9605451497669
NQS - Calle 38A S,2020-01-06 06:00:00,1,6,4.59398803,-74.12294152,52.58402086025794
NQS - Calle 38A S,2020-01-06 07:00:00,1,7,4.59398803,-74.12294152,53.46931896491868
NQS - Calle 38A S,2020-01-06 08:00:00,1,8,4.59398803,-74.12294152,53.35029125837701
NQS - Calle 38A S,2020-01-06 09:00:00,1,9,4.59398803,-74.12294152,53.16836083508888
NQS - Calle 38A S,2020-01-06 10:00:00,1,10,4.59398803,-74.12294152,53.62471410186011
NQS - Calle 38A S,2020-01-06 11:00:00,1,11,4.59398803,-74.12294152,53.7753084412253
NQS - Calle 38A S,2020-01-06 12:00:00,1,12,4.59398803,-74.12294152,53.916430107537636
NQS - Calle 38A S,2020-01-06 13:00:00,1,13,4.59398803,-74.12294152,54.022253471960035
NQS - Calle 38A S,2020-01-06 14:00:00,1,14,4.59398803,-74.12294152,54.012806938681635
NQS - Calle 38A S,2020-01-06 15:00:00,1,15,4.59398803,-74.12294152,54.01067412516923
NQS - Calle 38A S,2020-01-06 16:00:00,1,16,4.59398803,-74.12294152,53.866715938758546
NQS - Calle 38A S,2020-01-06 17:00:00,1,17,4.59398803,-74.12294152,53.72477650130793
NQS - Calle 38A S,2020-01-06 18:00:00,1,18,4.59398803,-74.12294152,53.086550144945036
NQS - Calle 38A S,2020-01-06 19:00:00,1,19,4.59398803,-74.12294152,51.91472303652382
NQS - Calle 38A S,2020-01-06 20:00:00,1,20,4.59398803,-74.12294152,50.537966241860865
NQS - Calle 38A S,2020-01-06 21:00:00,1,21,4.59398803,-74.12294152,50.57184479008832
NQS - Calle 38A S,2020-01-06 22:00:00,1,22,4.59398803,-74.12294152,48.665043281306836
NQS - Calle 38A S,2020-01-06 23:00:00,1,23,4.59398803,-74.12294152,47.81684346387955
NQS - Calle 38A S,2020-01-07 00:00:00,2,0,4.59398803,-74.12294152,45.02453928917686
NQS - Calle 38A S,2020-01-07 01:00:00,2,1,4.59398803,-74.12294152,44.47168749760671
NQS - Calle 38A S,2020-01-07 02:00:00,2,2,4.59398803,-74.12294152,44.70812604174277
NQS - Calle 38A S,2020-01-07 03:00:00,2,3,4.59398803,-74.12294152,45.37746726528029
NQS - Calle 38A S,2020-01-07 04:00:00,2,4,4.59398803,-74.12294152,46.94624223364758
NQS - Calle 38A S,2020-01-07 05:00:00,2,5,4.59398803,-74.12294152,50.45770753072105
NQS - Calle 38A S,2020-01-07 06:00:00,2,6,4.59398803,-74.12294152,52.919154653686554
NQS - Calle 38A S,2020-01-07 07:00:00,2,7,4.59398803,-74.12294152,53.80852275874025
NQS - Calle 38A S,2020-01-07 08:00:00,2,8,4.59398803,-74.12294152,53.547814952425945
NQS - Calle 38A S,2020-01-07 09:00:00,2,9,4.59398803,-74.12294152,53.35308110319109
NQS - Calle 38A S,2020-01-07 10:00:00,2,10,4.59398803,-74.12294152,53.7782442702715
NQS - Calle 38A S,2020-01-07 11:00:00,2,11,4.59398803,-74.12294152,53.93437111662786
NQS - Calle 38A S,2020-01-07 12:00:00,2,12,4.59398803,-74.12294152,54.06152129372445
NQS - Calle 38A S,2020-01-07 13:00:00,2,13,4.59398803,-74.12294152,54.235111714707706
NQS - Calle 38A S,2020-01-07 14:00:00,2,14,4.59398803,-74.12294152,54.22566518142931
NQS - Calle 38A S,2020-01-07 15:00:00,2,15,4.59398803,-74.12294152,54.2020988206784
NQS - Calle 38A S,2020-01-07 16:00:00,2,16,4.59398803,-74.12294152,54.03476833809024
NQS - Calle 38A S,2020-01-07 17:00:00,2,17,4.59398803,-74.12294152,53.96956789294873
NQS - Calle 38A S,2020-01-07 18:00:00,2,18,4.59398803,-74.12294152,53.345913407857324
NQS - Calle 38A S,2020-01-07 19:00:00,2,19,4.59398803,-74.12294152,52.15416457226356
NQS - Calle 38A S,2020-01-07 20:00:00,2,20,4.59398803,-74.12294152,50.75864962935306
NQS - Calle 38A S,2020-01-07 21:00:00,2,21,4.59398803,-74.12294152,50.83892912350178
NQS - Calle 38A S,2020-01-07 22:00:00,2,22,4.59398803,-74.12294152,49.056456509515115
NQS - Calle 38A S,2020-01-07 23:00:00,2,23,4.59398803,-74.12294152,48.28804111977391
Biblioteca,2020-01-01 00:00:00,3,0,4.57032486,-74.13025087,53.52729703256438
Biblioteca,2020-01-01 01:00:00,3,1,4.57032486,-74.13025087,52.94804406431481
Biblioteca,2020-01-01 02:00:00,3,2,4.57032486,-74.13025087,52.97091529614695
Biblioteca,2020-01-01 03:00:00,3,3,4.57032486,-74.13025087,53.98284772530774
Biblioteca,2020-01-01 04:00:00,3,4,4.57032486,-74.13025087,57.1465450048796
Biblioteca,2020-01-01 05:00:00,3,5,4.57032486,-74.13025087,57.327849542351146
Biblioteca,2020-01-01 06:00:00,3,6,4.57032486,-74.13025087,58.11586393960209
Biblioteca,2020-01-01 07:00:00,3,7,4.57032486,-74.13025087,58.072260250720525
Biblioteca,2020-01-01 08:00:00,3,8,4.57032486,-74.13025087,57.574881233055685
Biblioteca,2020-01-01 09:00:00,3,9,4.57032486,-74.13025087,57.39113269378603
Biblioteca,2020-01-01 10:00:00,3,10,4.57032486,-74.13025087,57.521828231760296
Biblioteca,2020-01-01 11:00:00,3,11,4.57032486,-74.13025087,57.56692171368849
Biblioteca,2020-01-01 12:00:00,3,12,4.57032486,-74.13025087,57.659169189439815
Biblioteca,2020-01-01 13:00:00,3,13,4.57032486,-74.13025087,57.855700051810544
Biblioteca,2020-01-01 14:00:00,3,14,4.57032486,-74.13025087,57.89421848430339
Biblioteca,2020-01-01 15:00:00,3,15,4.57032486,-74.13025087,57.824837358341405
Biblioteca,2020-01-01 16:00:00,3,16,4.57032486,-74.13025087,57.866669537377604
Biblioteca,2020-01-01 17:00:00,3,17,4.57032486,-74.13025087,57.857116713555605
Biblioteca,2020-01-01 18:00:00,3,18,4.57032486,-74.13025087,57.434712854173966
Biblioteca,2020-01-01 19:00:00,3,19,4.57032486,-74.13025087,56.52779429711873
Biblioteca,2020-01-01 20:00:00,3,20,4.57032486,-74.13025087,55.79284517302094
Biblioteca,2020-01-01 21:00:00,3,21,4.57032486,-74.13025087,55.10643549799227
Biblioteca,2020-01-01 22:00:00,3,22,4.57032486,-74.13025087,53.95836724486244
Biblioteca,2020-01-01 23:00:00,3,23,4.57032486,-74.13025087,52.13852424838035
Biblioteca,2020-01-02 00:00:00,4,0,4.57032486,-74.13025087,53.75387795909762
Biblioteca,2020-01-02 01:00:00,4,1,4.57032486,-74.13025087,53.15615982485268
Biblioteca,2020-01-02 02:00:00,4,2,4.57032486,-74.13025087,53.13668095501944
Biblioteca,2020-01-02 03:00:00,4,3,4.57032486,-74.13025087,54.14861338418024
Biblioteca,2020-01-02 04:00:00,4,4,4.57032486,-74.13025087,57.191924264519216
Biblioteca,2020-01-02 05:00:00,4,5,4.57032486,-74.13025087,57.37920132121951
Biblioteca,2020-01-02 06:00:00,4,6,4.57032486,-74.13025087,58.18860252401171
Biblioteca,2020-01-02 07:00:00,4,7,4.57032486,-74.13025087,58.14735353766092
Biblioteca,2020-01-02 08:00:00,4,8,4.57032486,-74.13025087,57.62631270936292
Biblioteca,2020-01-02 09:00:00,4,9,4.57032486,-74.13025087,57.43642569090763
Biblioteca,2020-01-02 10:00:00,4,10,4.57032486,-74.13025087,57.547811172975806
Biblioteca,2020-01-02 11:00:00,4,11,4.57032486,-74.13025087,57.5788136385316
Biblioteca,2020-01-02 12:00:00,4,12,4.57032486,-74.13025087,57.678717271702354
Biblioteca,2020-01-02 13:00:00,4,13,4.57032486,-74.13025087,57.82334469495774
Biblioteca,2020-01-02 14:00:00,4,14,4.57032486,-74.13025087,57.86186312745058
Biblioteca,2020-01-02 15:00:00,4,15,4.57032486,-74.13025087,57.79293389211253
Biblioteca,2020-01-02 16:00:00,4,16,4.57032486,-74.13025087,57.83476607114873
Biblioteca,2020-01-02 17:00:00,4,17,4.57032486,-74.13025087,57.838931426217634
Biblioteca,2020-01-02 18:00:00,4,18,4.57032486,-74.13025087,57.47298171620477
Biblioteca,2020-01-02 19:00:00,4,19,4.57032486,-74.13025087,56.58780670121537
Biblioteca,2020-01-02 20:00:00,4,20,4.57032486,-74.13025087,55.83743947084962
Biblioteca,2020-01-02 21:00:00,4,21,4.57032486,-74.13025087,55.18296800300569
Biblioteca,2020-01-02 22:00:00,4,22,4.57032486,-74.13025087,54.09949054899343
Biblioteca,2020-01-02 23:00:00,4,23,4.57032486,-74.13025087,52.56267191840629
Biblioteca,2020-01-03 00:00:00,5,0,4.57032486,-74.13025087,53.887800516913316
Biblioteca,2020-01-03 01:00:00,5,1,4.57032486,-74.13025087,53.16031235097503
Biblioteca,2020-01-03 02:00:00,5,2,4.57032486,-74.13025087,53.1032748675281
Biblioteca,2020-01-03 03:00:00,5,3,4.57032486,-74.13025087,53.91827352605446
Biblioteca,2020-01-03 04:00:00,5,4,4.57032486,-74.13025087,56.77631892415563
Biblioteca,2020-01-03 05:00:00,5,5,4.57032486,-74.13025087,56.93613860791235
Biblioteca,2020-01-03 06:00:00,5,6,4.57032486,-74.13025087,57.870696440013475
Biblioteca,2020-01-03 07:00:00,5,7,4.57032486,-74.13025087,57.86451320079606
Biblioteca,2020-01-03 08:00:00,5,8,4.57032486,-74.13025087,57.434320540083206
Biblioteca,2020-01-03 09:00:00,5,9,4.57032486,-74.13025087,57.33408027546945
Biblioteca,2020-01-03 10:00:00,5,10,4.57032486,-74.13025087,57.45685961177338
Biblioteca,2020-01-03 11:00:00,5,11,4.57032486,-74.13025087,57.4838292929417
Biblioteca,2020-01-03 12:00:00,5,12,4.57032486,-74.13025087,57.61756176479937
Biblioteca,2020-01-03 13:00:00,5,13,4.57032486,-74.13025087,57.67767307429905
Biblioteca,2020-01-03 14:00:00,5,14,4.57032486,-74.13025087,57.71562227351882
Biblioteca,2020-01-03 15:00:00,5,15,4.57032486,-74.13025087,57.63550213906321
Biblioteca,2020-01-03 16:00:00,5,16,4.57032486,-74.13025087,57.78065641449614
Biblioteca,2020-01-03 17:00:00,5,17,4.57032486,-74.13025087,57.809430975083046
Biblioteca,2020-01-03 18:00:00,5,18,4.57032486,-74.13025087,57.445537462132805
Biblioteca,2020-01-03 19:00:00,5,19,4.57032486,-74.13025087,56.6543123694812
Biblioteca,2020-01-03 20:00:00,5,20,4.57032486,-74.13025087,55.98282060574515
Biblioteca,2020-01-03 21:00:00,5,21,4.57032486,-74.13025087,55.407505687762416
Biblioteca,2020-01-03 22:00:00,5,22,4.57032486,-74.13025087,54.467000725337634
Biblioteca,2020-01-03 23:00:00,5,23,4.57032486,-74.13025087,53.145053861885636
Biblioteca,2020-01-04 00:00:00,6,0,4.57032486,-74.13025087,54.59816807353542
Biblioteca,2020-01-04 01:00:00,6,1,4.57032486,-74.13025087,53.74661715728075
Biblioteca,2020-01-04 02:00:00,6,2,4.57032486,-74.13025087,53.67166021099313
Biblioteca,2020-01-04 03:00:00,6,3,4.57032486,-74.13025087,53.886115231886826
Biblioteca,2020-01-04 04:00:00,6,4,4.57032486,-74.13025087,55.82793396951032
Biblioteca,2020-01-04 05:00:00,6,5,4.57032486,-74.13025087,55.72105309739355
Biblioteca,2020-01-04 06:00:00,6,6,4.57032486,-74.13025087,56.99795073977023
Biblioteca,2020-01-04 07:00:00,6,7,4.57032486,-74.13025087,57.14418755153732
Biblioteca,2020-01-04 08:00:00,6,8,4.57032486,-74.13025087,57.13680631365962
Biblioteca,2020-01-04 09:00:00,6,9,4.57032486,-74.13025087,57.0807943615324
Biblioteca,2020-01-04 10:00:00,6,10,4.57032486,-74.13025087,57.193229648570956
Biblioteca,2020-01-04 11:00:00,6,11,4.57032486,-74.13025087,57.26266619197862
Biblioteca,2020-01-04 12:00:00,6,12,4.57032486,-74.13025087,57.51959074783608
Biblioteca,2020-01-04 13:00:00,6,13,4.57032486,-74.13025087,57.63671513423262
Biblioteca,2020-01-04 14:00:00,6,14,4.57032486,-74.13025087,57.66123101318168
Biblioteca,2020-01-04 15:00:00,6,15,4.57032486,-74.13025087,57.48738331424944
Biblioteca,2020-01-04 16:00:00,6,16,4.57032486,-74.13025087,57.29946192737546
Biblioteca,2020-01-04 17:00:00,6,17,4.57032486,-74.13025087,57.22497843322594
Biblioteca,2020-01-04 18:00:00,6,18,4.57032486,-74.13025087,56.80558964357972
Biblioteca,2020-01-04 19:00:00,6,19,4.57032486,-74.13025087,56.13729849757559
Biblioteca,2020-01-04 20:00:00,6,20,4.57032486,-74.13025087,55.58497924795635
Biblioteca,2020-01-04 21:00:00,6,21,4.57032486,-74.13025087,54.996413672644344
Biblioteca,2020-01-04 22:00:00,6,22,4.57032486,-74.13025087,54.08385936681392
Biblioteca,2020-01-04 23:00:00,6,23,4.57032486,-74.13025087,53.01535049780875
Biblioteca,2020-01-05 00:00:00,7,0,4.57032486,-74.13025087,55.051112537632086
Biblioteca,2020-01-05 01:00:00,7,1,4.57032486,-74.13025087,54.526963080123394
Biblioteca,2020-01-05 02:00:00,7,2,4.57032486,-74.13025087,54.49404266016733
Biblioteca,2020-01-05 03:00:00,7,3,4.57032486,-74.13025087,53.695067220143926
Biblioteca,2020-01-05 04:00:00,7,4,4.57032486,-74.13025087,52.646301720515616
Biblioteca,2020-01-05 05:00:00,7,5,4.57032486,-74.13025087,51.60284551398944
Biblioteca,2020-01-05 06:00:00,7,6,4.57032486,-74.13025087,53.60708954886253
Biblioteca,2020-01-05 07:00:00,7,7,4.57032486,-74.13025087,54.20210990065361
Biblioteca,2020-01-05 08:00:00,7,8,4.57032486,-74.13025087,54.650018415285025
Biblioteca,2020-01-05 09:00:00,7,9,4.57032486,-74.13025087,55.13545268666725
Biblioteca,2020-01-05 10:00:00,7,10,4.57032486,-74.13025087,56.397618212264895
Biblioteca,2020-01-05 11:00:00,7,11,4.57032486,-74.13025087,56.69394943859332
Biblioteca,2020-01-05 12:00:00,7,12,4.57032486,-74.13025087,56.99781522893681
Biblioteca,2020-01-05 13:00:00,7,13,4.57032486,-74.13025087,57.084863302624036
Biblioteca,2020-01-05 14:00:00,7,14,4.57032486,-74.13025087,57.10742197966165
Biblioteca,2020-01-05 15:00:00,7,15,4.57032486,-74.13025087,56.89527748683869
Biblioteca,2020-01-05 16:00:00,7,16,4.57032486,-74.13025087,56.46820327733867
Biblioteca,2020-01-05 17:00:00,7,17,4.57032486,-74.13025087,56.2225325969555
Biblioteca,2020-01-05 18:00:00,7,18,4.57032486,-74.13025087,55.557277379475515
Biblioteca,2020-01-05 19:00:00,7,19,4.57032486,-74.13025087,55.442151584022476
Biblioteca,2020-01-05 20:00:00,7,20,4.57032486,-74.13025087,54.45139175265906
Biblioteca,2020-01-05 21:00:00,7,21,4.57032486,-74.13025087,53.6578536160317
Biblioteca,2020-01-05 22:00:00,7,22,4.57032486,-74.13025087,52.41204486736775
Biblioteca,2020-01-05 23:00:00,7,23,4.57032486,-74.13025087,50.489332481555756
Biblioteca,2020-01-06 00:00:00,1,0,4.57032486,-74.13025087,52.549898817612025
Biblioteca,2020-01-06 01:00:00,1,1,4.57032486,-74.13025087,52.51346954768341
Biblioteca,2020-01-06 02:00:00,1,2,4.57032486,-74.13025087,52.714104457932585
Biblioteca,2020-01-06 03:00:00,1,3,4.57032486,-74.13025087,53.532091809551886
Biblioteca,2020-01-06 04:00:00,1,4,4.57032486,-74.13025087,56.03991653916002
Biblioteca,2020-01-06 05:00:00,1,5,4.57032486,-74.13025087,56.195627175039384
Biblioteca,2020-01-06 06:00:00,1,6,4.57032486,-74.13025087,57.3699757031598
Biblioteca,2020-01-06 07:00:00,1,7,4.57032486,-74.13025087,57.34272986998439
Biblioteca,2020-01-06 08:00:00,1,8,4.57032486,-74.13025087,56.925197845232965
Biblioteca,2020-01-06 09:00:00,1,9,4.57032486,-74.13025087,56.73198458823422
Biblioteca,2020-01-06 10:00:00,1,10,4.57032486,-74.13025087,56.92948529646679
Biblioteca,2020-01-06 11:00:00,1,11,4.57032486,-74.13025087,56.99212482795072
Biblioteca,2020-01-06 12:00:00,1,12,4.57032486,-74.13025087,57.13045851314106
Biblioteca,2020-01-06 13:00:00,1,13,4.57032486,-74.13025087,57.29442033649252
Biblioteca,2020-01-06 14:00:00,1,14,4.57032486,-74.13025087,57.305977978452425
Biblioteca,2020-01-06 15:00:00,1,15,4.57032486,-74.13025087,57.245963824418915
Biblioteca,2020-01-06 16:00:00,1,16,4.57032486,-74.13025087,57.28594002325874
Biblioteca,2020-01-06 17:00:00,1,17,4.57032486,-74.13025087,57.246180584680395
Biblioteca,2020-01-06 18:00:00,1,18,4.57032486,-74.13025087,56.83234804108649
Biblioteca,2020-01-06 19:00:00,1,19,4.57032486,-74.13025087,56.04829881084387
Biblioteca,2020-01-06 20:00:00,1,20,4.57032486,-74.13025087,55.349421758615556
Biblioteca,2020-01-06 21:00:00,1,21,4.57032486,-74.13025087,54.58284684575363
Biblioteca,2020-01-06 22:00:00,1,22,4.57032486,-74.13025087,53.19749526923146
Biblioteca,2020-01-06 23:00:00,1,23,4.57032486,-74.13025087,51.47920207748358
Biblioteca,2020-01-07 00:00:00,2,0,4.57032486,-74.13025087,52.90986581083452
Biblioteca,2020-01-07 01:00:00,2,1,4.57032486,-74.13025087,52.54228337849706
Biblioteca,2020-01-07 02:00:00,2,2,4.57032486,-74.13025087,52.708052844290066
Biblioteca,2020-01-07 03:00:00,2,3,4.57032486,-74.13025087,53.75397245127132
Biblioteca,2020-01-07 04:00:00,2,4,4.57032486,-74.13025087,57.190402978302515
Biblioteca,2020-01-07 05:00:00,2,5,4.57032486,-74.13025087,57.47970376716361
Biblioteca,2020-01-07 06:00:00,2,6,4.57032486,-74.13025087,58.30686386109214
Biblioteca,2020-01-07 07:00:00,2,7,4.57032486,-74.13025087,58.21782365009548
Biblioteca,2020-01-07 08:00:00,2,8,4.57032486,-74.13025087,57.74310734270404
Biblioteca,2020-01-07 09:00:00,2,9,4.57032486,-74.13025087,57.57748818902396
Biblioteca,2020-01-07 10:00:00,2,10,4.57032486,-74.13025087,57.747404748624504
Biblioteca,2020-01-07 11:00:00,2,11,4.57032486,-74.13025087,57.808674025347905
Biblioteca,2020-01-07 12:00:00,2,12,4.57032486,-74.13025087,57.907111771753456
Biblioteca,2020-01-07 13:00:00,2,13,4.57032486,-74.13025087,58.08768989472408
Biblioteca,2020-01-07 14:00:00,2,14,4.57032486,-74.13025087,58.11268085695469
Biblioteca,2020-01-07 15:00:00,2,15,4.57032486,-74.13025087,58.03123315568268
Biblioteca,2020-01-07 16:00:00,2,16,4.57032486,-74.13025087,58.066926786864045
Biblioteca,2020-01-07 17:00:00,2,17,4.57032486,-74.13025087,58.057373963042046
Biblioteca,2020-01-07 18:00:00,2,18,4.57032486,-74.13025087,57.55196755548159
Biblioteca,2020-01-07 19:00:00,2,19,4.57032486,-74.13025087,56.624568951260876
Biblioteca,2020-01-07 20:00:00,2,20,4.57032486,-74.13025087,55.75495027730404
Biblioteca,2020-01-07 21:00:00,2,21,4.57032486,-74.13025087,55.078069156889896
Biblioteca,2020-01-07 22:00:00,2,22,4.57032486,-74.13025087,53.90392441400882
Biblioteca,2020-01-07 23:00:00,2,23,4.57032486,-74.13025087,52.075314600553895
21 Ángeles,2020-01-01 00:00:00,3,0,4.73513203,-74.08032644,49.95308848291724
21 Ángeles,2020-01-01 01:00:00,3,1,4.73513203,-74.08032644,48.94107034199952
21 Ángeles,2020-01-01 02:00:00,3,2,4.73513203,-74.08032644,48.50345218942681
21 Ángeles,2020-01-01 03:00:00,3,3,4.73513203,-74.08032644,48.91395122117214
21 Ángeles,2020-01-01 04:00:00,3,4,4.73513203,-74.08032644,53.47161510685004
21 Ángeles,2020-01-01 05:00:00,3,5,4.73513203,-74.08032644,57.03666130746661
21 Ángeles,2020-01-01 06:00:00,3,6,4.73513203,-74.08032644,58.057773148111465
21 Ángeles,2020-01-01 07:00:00,3,7,4.73513203,-74.08032644,58.176295952674955
21 Ángeles,2020-01-01 08:00:00,3,8,4.73513203,-74.08032644,57.75380717007702
21 Ángeles,2020-01-01 09:00:00,3,9,4.73513203,-74.08032644,57.39728667320031
21 Ángeles,2020-01-01 10:00:00,3,10,4.73513203,-74.08032644,57.39603204429201
21 Ángeles,2020-01-01 11:00:00,3,11,4.73513203,-74.08032644,57.39796547424977
21 Ángeles,2020-01-01 12:00:00,3,12,4.73513203,-74.08032644,57.45458388197968
21 Ángeles,2020-01-01 13:00:00,3,13,4.73513203,-74.08032644,57.70557978756097
21 Ángeles,2020-01-01 14:00:00,3,14,4.73513203,-74.08032644,57.8338102592948
21 Ángeles,2020-01-01 15:00:00,3,15,4.73513203,-74.08032644,57.835321318339695
21 Ángeles,2020-01-01 16:00:00,3,16,4.73513203,-74.08032644,57.75731557073709
21 Ángeles,2020-01-01 17:00:00,3,17,4.73513203,-74.08032644,57.68399199624821
21 Ángeles,2020-01-01 18:00:00,3,18,4.73513203,-74.08032644,57.54833432359296
21 Ángeles,2020-01-01 19:00:00,3,19,4.73513203,-74.08032644,56.68030576426852
21 Ángeles,2020-01-01 20:00:00,3,20,4.73513203,-74.08032644,56.3004942907197
21 Ángeles,2020-01-01 21:00:00,3,21,4.73513203,-74.08032644,56.008565220416344
21 Ángeles,2020-01-01 22:00:00,3,22,4.73513203,-74.08032644,55.19734271426281
21 Ángeles,2020-01-01 23:00:00,3,23,4.73513203,-74.08032644,53.558862543106734
21 Ángeles,2020-01-02 00:00:00,4,0,4.73513203,-74.08032644,49.9829012115837
21 Ángeles,2020-01-02 01:00:00,4,1,4.73513203,-74.08032644,48.967988861255535
21 Ángeles,2020-01-02 02:00:00,4,2,4.73513203,-74.08032644,48.56109936806435
21 Ángeles,2020-01-02 03:00:00,4,3,4.73513203,-74.08032644,49.006353895173724
21 Ángeles,2020-01-02 04:00:00,4,4,4.73513203,-74.08032644,53.64702642092157
21 Ángeles,2020-01-02 05:00:00,4,5,4.73513203,-74.08032644,57.23741177227025
21 Ángeles,2020-01-02 06:00:00,4,6,4.73513203,-74.08032644,58.41876260669241
21 Ángeles,2020-01-02 07:00:00,4,7,4.73513203,-74.08032644,58.50377267297298
21 Ángeles,2020-01-02 08:00:00,4,8,4.73513203,-74.08032644,58.09114800046302
21 Ángeles,2020-01-02 09:00:00,4,9,4.73513203,-74.08032644,57.77772901455925
21 Ángeles,2020-01-02 10:00:00,4,10,4.73513203,-74.08032644,57.791749832908536
21 Ángeles,2020-01-02 11:00:00,4,11,4.73513203,-74.08032644,57.793683262866296
21 Ángeles,2020-01-02 12:00:00,4,12,4.73513203,-74.08032644,57.855161491327635
21 Ángeles,2020-01-02 13:00:00,4,13,4.73513203,-74.08032644,58.138807265894975
21 Ángeles,2020-01-02 14:00:00,4,14,4.73513203,-74.08032644,58.26842200246674
21 Ángeles,2020-01-02 15:00:00,4,15,4.73513203,-74.08032644,58.275525459817494
21 Ángeles,2020-01-02 16:00:00,4,16,4.73513203,-74.08032644,58.23698496689307
21 Ángeles,2020-01-02 17:00:00,4,17,4.73513203,-74.08032644,58.16366139240419
21 Ángeles,2020-01-02 18:00:00,4,18,4.73513203,-74.08032644,58.017416909576646
21 Ángeles,2020-01-02 19:00:00,4,19,4.73513203,-74.08032644,57.168771729542925
21 Ángeles,2020-01-02 20:00:00,4,20,4.73513203,-74.08032644,56.73958671212116
21 Ángeles,2020-01-02 21:00:00,4,21,4.73513203,-74.08032644,56.441821393653804
21 Ángeles,2020-01-02 22:00:00,4,22,4.73513203,-74.08032644,55.429502344440394
21 Ángeles,2020-01-02 23:00:00,4,23,4.73513203,-74.08032644,53.992321717218026
21 Ángeles,2020-01-03 00:00:00,5,0,4.73513203,-74.08032644,50.25610591655035
21 Ángeles,2020-01-03 01:00:00,5,1,4.73513203,-74.08032644,49.33339230659322
21 Ángeles,2020-01-03 02:00:00,5,2,4.73513203,-74.08032644,48.90333374618807
21 Ángeles,2020-01-03 03:00:00,5,3,4.73513203,-74.08032644,49.24909108118204
21 Ángeles,2020-01-03 04:00:00,5,4,4.73513203,-74.08032644,53.49041117881556
21 Ángeles,2020-01-03 05:00:00,5,5,4.73513203,-74.08032644,57.045555824889846
21 Ángeles,2020-01-03 06:00:00,5,6,4.73513203,-74.08032644,58.20103905732174
21 Ángeles,2020-01-03 07:00:00,5,7,4.73513203,-74.08032644,58.210119818502136
21 Ángeles,2020-01-03 08:00:00,5,8,4.73513203,-74.08032644,57.901030087958056
21 Ángeles,2020-01-03 09:00:00,5,9,4.73513203,-74.08032644,57.64378394556723
21 Ángeles,2020-01-03 10:00:00,5,10,4.73513203,-74.08032644,57.72324918783624
21 Ángeles,2020-01-03 11:00:00,5,11,4.73513203,-74.08032644,57.802929667099654
21 Ángeles,2020-01-03 12:00:00,5,12,4.73513203,-74.08032644,57.861780849981216
21 Ángeles,2020-01-03 13:00:00,5,13,4.73513203,-74.08032644,58.04306245760356
21 Ángeles,2020-01-03 14:00:00,5,14,4.73513203,-74.08032644,58.11395327875821
21 Ángeles,2020-01-03 15:00:00,5,15,4.73513203,-74.08032644,58.219243551576106
21 Ángeles,2020-01-03 16:00:00,5,16,4.73513203,-74.08032644,58.17398104537662
21 Ángeles,2020-01-03 17:00:00,5,17,4.73513203,-74.08032644,58.1223482241502
21 Ángeles,2020-01-03 18:00:00,5,18,4.73513203,-74.08032644,58.02365650682495
21 Ángeles,2020-01-03 19:00:00,5,19,4.73513203,-74.08032644,57.3018883992228
21 Ángeles,2020-01-03 20:00:00,5,20,4.73513203,-74.08032644,56.92497605479229
21 Ángeles,2020-01-03 21:00:00,5,21,4.73513203,-74.08032644,56.70683053941576
21 Ángeles,2020-01-03 22:00:00,5,22,4.73513203,-74.08032644,55.71626563198902
21 Ángeles,2020-01-03 23:00:00,5,23,4.73513203,-74.08032644,54.437028936635755
21 Ángeles,2020-01-04 00:00:00,6,0,4.73513203,-74.08032644,51.135914722773414
21 Ángeles,2020-01-04 01:00:00,6,1,4.73513203,-74.08032644,50.424424650193345
