Estación;latitude;longitude;Variable;Hora;Valor_max;Valor_mean;Valor_min
CAI Serena;4.7100297069999995;-74.09424925;Leq;5;84.2;60.29109751283058;1.1
CAI Serena;4.7100297069999995;-74.09424925;Leq;6;82.6;61.58442848711426;1.3
CAI Serena;4.7100297069999995;-74.09424925;Leq;7;80.1;61.56746999803272;1.4
CAI Serena;4.7100297069999995;-74.09424925;Leq;8;79.8;61.203000394788766;1.1
CAI Serena;4.7100297069999995;-74.09424925;Leq;9;77.6;60.91403389170234;1.1
CAI Serena;4.7100297069999995;-74.09424925;Leq;10;77.8;60.98778206364486;1.2
CAI Serena;4.7100297069999995;-74.09424925;Leq;11;77.9;61.086626689510645;1.4
CAI Serena;4.7100297069999995;-74.09424925;Leq;12;76.9;61.316799923853;1.7
CAI Serena;4.7100297069999995;-74.09424925;Leq;13;79.0;61.587499999999885;1.7
CAI Serena;4.7100297069999995;-74.09424925;Leq;14;80.4;61.73207511017446;2.2
CAI Serena;4.7100297069999995;-74.09424925;Leq;15;86.9;61.800388274121694;10.0
CAI Serena;4.7100297069999995;-74.09424925;Leq;16;79.6;61.79137060764883;12.2
CAI Serena;4.7100297069999995;-74.09424925;Leq;17;80.0;62.17780483054163;5.5
CAI Serena;4.7100297069999995;-74.09424925;Leq;18;81.4;62.04457537982089;5.6
CAI Serena;4.7100297069999995;-74.09424925;Leq;19;81.6;61.4991709435452;5.5
CAI Serena;4.7100297069999995;-74.09424925;Leq;20;79.3;60.71888802032444;5.4
CAI Serena;4.7100297069999995;-74.09424925;Leq;21;85.6;60.04923529411757;5.6
CAI Serena;4.7100297069999995;-74.09424925;Leq;22;89.7;59.02817899437022;4.7
CAI Serena;4.7100297069999995;-74.09424925;Leq;23;80.5;56.70997864492356;1.6
CAI Serena;4.7100297069999995;-74.09424925;Lmax;0;121.8;76.42530075187997;0.9
CAI Serena;4.7100297069999995;-74.09424925;Lmax;1;127.4;74.3826198386335;1.8
CAI Serena;4.7100297069999995;-74.09424925;Lmax;2;127.7;75.36127742564602;2.0
CAI Serena;4.7100297069999995;-74.09424925;Lmax;3;139.8;76.72773166023165;19.9
CAI Serena;4.7100297069999995;-74.09424925;Lmax;4;114.9;79.06750119445763;5.7
CAI Serena;4.7100297069999995;-74.09424925;Lmax;5;119.4;80.52498561840859;12.8
CAI Serena;4.7100297069999995;-74.09424925;Lmax;6;125.1;81.3226851409463;5.0
CAI Serena;4.7100297069999995;-74.09424925;Lmax;7;117.2;81.43832775919698;5.4
CAI Serena;4.7100297069999995;-74.09424925;Lmax;8;120.0;81.29414189837003;7.8
CAI Serena;4.7100297069999995;-74.09424925;Lmax;9;118.1;81.05245979186397;6.5
CAI Serena;4.7100297069999995;-74.09424925;Lmax;10;131.3;81.49731147541014;7.9
CAI Serena;4.7100297069999995;-74.09424925;Lmax;11;119.5;81.54201571890903;15.6
CAI Serena;4.7100297069999995;-74.09424925;Lmax;12;117.9;81.65337956541875;10.3
CAI Serena;4.7100297069999995;-74.09424925;Lmax;13;122.8;81.57347069597067;10.7
CAI Serena;4.7100297069999995;-74.09424925;Lmax;14;121.5;82.10547231270355;11.2
CAI Serena;4.7100297069999995;-74.09424925;Lmax;15;125.4;82.39156058463003;33.9
CAI Serena;4.7100297069999995;-74.09424925;Lmax;16;131.8;82.17776520509223;34.3
CAI Serena;4.7100297069999995;-74.09424925;Lmax;17;124.5;82.64894985808914;19.1
CAI Serena;4.7100297069999995;-74.09424925;Lmax;18;130.6;82.49335856196767;19.8
CAI Serena;4.7100297069999995;-74.09424925;Lmax;19;136.6;82.19940556088183;14.0
CAI Serena;4.7100297069999995;-74.09424925;Lmax;20;125.1;81.57731371618412;11.8
CAI Serena;4.7100297069999995;-74.09424925;Lmax;21;125.5;81.14909523809563;16.2
CAI Serena;4.7100297069999995;-74.09424925;Lmax;22;120.8;80.31469118340382;12.9
CAI Serena;4.7100297069999995;-74.09424925;Lmax;23;127.8;78.80300801508754;22.5
CAI Serena;4.7100297069999995;-74.09424925;Lmin;0;88.8;33.940422932330875;0.0
CAI Serena;4.7100297069999995;-74.09424925;Lmin;1;87.6;31.075775984812385;0.4
CAI Serena;4.7100297069999995;-74.09424925;Lmin;2;75.8;30.34127742564599;0.4
CAI Serena;4.7100297069999995;-74.09424925;Lmin;3;75.3;32.710666023166;0.4
CAI Serena;4.7100297069999995;-74.09424925;Lmin;4;80.0;37.756961299570015;0.3
CAI Serena;4.7100297069999995;-74.09424925;Lmin;5;82.4;43.29132310642393;0.4
CAI Serena;4.7100297069999995;-74.09424925;Lmin;6;84.2;45.76690874343066;0.5
CAI Serena;4.7100297069999995;-74.09424925;Lmin;7;85.5;45.90589584328742;0.7
CAI Serena;4.7100297069999995;-74.09424925;Lmin;8;83.4;45.738274209012346;0.4
CAI Serena;4.7100297069999995;-74.09424925;Lmin;9;83.2;45.46438978240331;0.4
CAI Serena;4.7100297069999995;-74.09424925;Lmin;10;84.0;45.12907728337245;0.1
CAI Serena;4.7100297069999995;-74.09424925;Lmin;11;83.5;45.17103097549708;0.7
CAI Serena;4.7100297069999995;-74.09424925;Lmin;12;83.1;45.582857142857364;0.8
CAI Serena;4.7100297069999995;-74.09424925;Lmin;13;92.1;45.95898351648381;0.9
CAI Serena;4.7100297069999995;-74.09424925;Lmin;14;84.1;45.98853420195446;1.0
CAI Serena;4.7100297069999995;-74.09424925;Lmin;15;84.4;45.99700141442721;1.2
CAI Serena;4.7100297069999995;-74.09424925;Lmin;16;83.5;46.16347006129196;1.2
CAI Serena;4.7100297069999995;-74.09424925;Lmin;17;84.1;46.56803216650906;0.9
CAI Serena;4.7100297069999995;-74.09424925;Lmin;18;83.7;46.51859035004744;1.1
CAI Serena;4.7100297069999995;-74.09424925;Lmin;19;83.3;45.67852348993281;1.1
CAI Serena;4.7100297069999995;-74.09424925;Lmin;20;82.3;44.64029425723791;1.1
CAI Serena;4.7100297069999995;-74.09424925;Lmin;21;81.7;43.392380952380904;1.2
CAI Serena;4.7100297069999995;-74.09424925;Lmin;22;89.7;41.6867515322962;0.5
CAI Serena;4.7100297069999995;-74.09424925;Lmin;23;79.7;37.760056577086246;0.4
CAI Tejar;4.609127;-74.128176;L10;0;110.0;50.48585127201588;8.0
CAI Tejar;4.609127;-74.128176;L10;1;91.2;48.895741410488206;4.5
CAI Tejar;4.609127;-74.128176;L10;2;87.9;49.26655866470302;8.9
CAI Tejar;4.609127;-74.128176;L10;3;88.5;51.14787671232872;9.0
CAI Tejar;4.609127;-74.128176;L10;4;90.7;56.49874635568495;13.0
CAI Tejar;4.609127;-74.128176;L10;5;91.5;59.14865919063834;18.0
CAI Tejar;4.609127;-74.128176;L10;6;92.2;59.65445148707942;18.0
CAI Tejar;4.609127;-74.128176;L10;7;94.6;59.63801285219942;16.5
CAI Tejar;4.609127;-74.128176;L10;8;94.8;58.948601087493856;17.6
CAI Tejar;4.609127;-74.128176;L10;9;94.5;58.371566028473495;17.6
CAI Tejar;4.609127;-74.128176;L10;10;94.6;58.4730847457627;17.3
CAI Tejar;4.609127;-74.128176;L10;11;95.0;58.68543341404384;17.6
CAI Tejar;4.609127;-74.128176;L10;12;94.6;58.76464163822569;17.8
CAI Tejar;4.609127;-74.128176;L10;13;91.0;58.780744047619;16.7
CAI Tejar;4.609127;-74.128176;L10;14;90.9;58.51580357142869;17.6
CAI Tejar;4.609127;-74.128176;L10;15;90.5;58.3416748768472;17.2
CAI Tejar;4.609127;-74.128176;L10;16;91.4;58.38020547945217;17.4
CAI Tejar;4.609127;-74.128176;L10;17;90.6;58.2112019704435;17.3
CAI Tejar;4.609127;-74.128176;L10;18;91.8;57.54637438423645;17.2
CAI Tejar;4.609127;-74.128176;L10;19;91.3;56.999819548872225;17.3
CAI Tejar;4.609127;-74.128176;L10;20;90.4;56.76621031746021;17.2
CAI Tejar;4.609127;-74.128176;L10;21;92.2;56.36605276256845;16.5
CAI Tejar;4.609127;-74.128176;L10;22;90.7;55.04167487684721;13.0
CAI Tejar;4.609127;-74.128176;L10;23;92.9;52.91553264604815;11.1
CAI Tejar;4.609127;-74.128176;L50;0;86.7;41.908858131487804;5.7
CAI Tejar;4.609127;-74.128176;L50;1;84.3;40.2413601095394;3.2
CAI Tejar;4.609127;-74.128176;L50;2;78.8;39.899940476190565;3.1
CAI Tejar;4.609127;-74.128176;L50;3;81.9;42.07534354918463;3.0
CAI Tejar;4.609127;-74.128176;L50;4;87.3;49.20369170348552;6.7
CAI Tejar;4.609127;-74.128176;L50;5;88.5;53.999408866995005;11.2
CAI Tejar;4.609127;-74.128176;L50;6;89.2;54.876886699507494;11.3
CAI Tejar;4.609127;-74.128176;L50;7;90.7;54.80727272727292;10.4
CAI Tejar;4.609127;-74.128176;L50;8;91.8;53.81793206793195;9.9
CAI Tejar;4.609127;-74.128176;L50;9;90.4;53.21492063492058;10.9
CAI Tejar;4.609127;-74.128176;L50;10;90.4;53.22171232876711;11.0
CAI Tejar;4.609127;-74.128176;L50;11;90.6;53.40950097847374;11.0
CAI Tejar;4.609127;-74.128176;L50;12;90.4;53.620699507389524;11.8
CAI Tejar;4.609127;-74.128176;L50;13;87.7;53.726115288220576;11.8
CAI Tejar;4.609127;-74.128176;L50;14;88.1;53.45987969924809;11.7
CAI Tejar;4.609127;-74.128176;L50;15;87.7;53.351368421052776;11.2
CAI Tejar;4.609127;-74.128176;L50;16;88.7;53.39623331685625;11.7
CAI Tejar;4.609127;-74.128176;L50;17;88.0;53.27550024888017;10.5
CAI Tejar;4.609127;-74.128176;L50;18;87.4;52.484947735191525;10.4
CAI Tejar;4.609127;-74.128176;L50;19;87.8;51.6482472137791;10.0
CAI Tejar;4.609127;-74.128176;L50;20;86.7;51.042947368421;9.8
CAI Tejar;4.609127;-74.128176;L50;21;85.7;50.291297786720534;8.3
CAI Tejar;4.609127;-74.128176;L50;22;84.5;48.31564957690367;7.5
CAI Tejar;4.609127;-74.128176;L50;23;82.8;45.23253968253978;6.0
CAI Tejar;4.609127;-74.128176;L90;0;77.0;35.91012720156543;2.1
CAI Tejar;4.609127;-74.128176;L90;1;84.3;34.528399638336325;2.1
CAI Tejar;4.609127;-74.128176;L90;2;75.8;33.652616593028704;2.0
CAI Tejar;4.609127;-74.128176;L90;3;75.8;35.502446183952976;2.0
CAI Tejar;4.609127;-74.128176;L90;4;84.6;42.05000971817298;2.8
CAI Tejar;4.609127;-74.128176;L90;5;86.1;49.33303754266217;7.7
CAI Tejar;4.609127;-74.128176;L90;6;87.0;50.786328620185266;7.9
CAI Tejar;4.609127;-74.128176;L90;7;87.2;50.81564013840833;7.6
CAI Tejar;4.609127;-74.128176;L90;8;85.8;49.602936233316626;7.0
CAI Tejar;4.609127;-74.128176;L90;9;85.4;48.909710358369935;7.7
CAI Tejar;4.609127;-74.128176;L90;10;85.8;48.87187409200976;8.9
CAI Tejar;4.609127;-74.128176;L90;11;85.2;49.12406779661019;8.5
CAI Tejar;4.609127;-74.128176;L90;12;86.6;49.399297903461715;8.8
CAI Tejar;4.609127;-74.128176;L90;13;85.4;49.536398809523995;9.3
CAI Tejar;4.609127;-74.128176;L90;14;84.9;49.36761904761934;9.4
CAI Tejar;4.609127;-74.128176;L90;15;85.5;49.25391133004939;8.7
CAI Tejar;4.609127;-74.128176;L90;16;86.5;49.252749510763;8.1
CAI Tejar;4.609127;-74.128176;L90;17;86.0;49.174748768472924;8.1
CAI Tejar;4.609127;-74.128176;L90;18;85.4;48.431822660098604;7.7
CAI Tejar;4.609127;-74.128176;L90;19;85.0;47.394516290726855;7.1
CAI Tejar;4.609127;-74.128176;L90;20;84.3;46.48139880952389;6.9
CAI Tejar;4.609127;-74.128176;L90;21;83.1;45.3384071677453;6.2
CAI Tejar;4.609127;-74.128176;L90;22;81.5;42.986078817733784;3.5
CAI Tejar;4.609127;-74.128176;L90;23;79.4;39.31671084928805;2.6
CAI Tejar;4.609127;-74.128176;Leq;0;86.3;47.7673650282031;6.9
CAI Tejar;4.609127;-74.128176;Leq;1;78.6;46.610564035740865;4.6
CAI Tejar;4.609127;-74.128176;Leq;2;77.7;46.917990701435194;11.0
CAI Tejar;4.609127;-74.128176;Leq;3;70.5;48.176551168412416;11.2
CAI Tejar;4.609127;-74.128176;Leq;4;71.7;53.002140856342635;14.1
CAI Tejar;4.609127;-74.128176;Leq;5;74.6;56.083487251556086;17.6
CAI Tejar;4.609127;-74.128176;Leq;6;76.5;56.788887773539464;18.0
CAI Tejar;4.609127;-74.128176;Leq;7;75.3;56.849267250152586;15.9
CAI Tejar;4.609127;-74.128176;Leq;8;76.4;56.07472013026674;18.3
CAI Tejar;4.609127;-74.128176;Leq;9;79.4;55.48869011522149;17.6
CAI Tejar;4.609127;-74.128176;Leq;10;74.1;55.55216350947157;18.2
CAI Tejar;4.609127;-74.128176;Leq;11;77.3;55.82596211365889;18.0
CAI Tejar;4.609127;-74.128176;Leq;12;75.5;55.922816703473195;18.6
CAI Tejar;4.609127;-74.128176;Leq;13;73.3;55.96214256535956;16.8
CAI Tejar;4.609127;-74.128176;Leq;14;74.5;55.68897058823548;17.8
CAI Tejar;4.609127;-74.128176;Leq;15;73.9;55.48193711967574;17.9
CAI Tejar;4.609127;-74.128176;Leq;16;73.3;55.52032634971815;17.2
CAI Tejar;4.609127;-74.128176;Leq;17;74.4;55.33898580121692;17.2
CAI Tejar;4.609127;-74.128176;Leq;18;75.8;54.68288032454342;17.1
CAI Tejar;4.609127;-74.128176;Leq;19;74.4;54.10253869969036;17.2
CAI Tejar;4.609127;-74.128176;Leq;20;76.0;53.751164215686124;17.1
CAI Tejar;4.609127;-74.128176;Leq;21;80.6;53.22563025210073;17.2
CAI Tejar;4.609127;-74.128176;Leq;22;76.5;51.85774847870193;16.4
CAI Tejar;4.609127;-74.128176;Leq;23;84.6;49.90166767738019;12.1
CAI Tejar;4.609127;-74.128176;Lmax;0;125.0;69.96936399217215;8.3
CAI Tejar;4.609127;-74.128176;Lmax;1;124.6;67.60192585895119;4.6
CAI Tejar;4.609127;-74.128176;Lmax;2;124.6;69.94206185566992;24.0
CAI Tejar;4.609127;-74.128176;Lmax;3;120.5;70.73114481408999;24.7
CAI Tejar;4.609127;-74.128176;Lmax;4;116.0;74.90154518950406;31.4
CAI Tejar;4.609127;-74.128176;Lmax;5;122.7;76.82616284739146;37.8
CAI Tejar;4.609127;-74.128176;Lmax;6;123.4;76.98320819112621;41.1
CAI Tejar;4.609127;-74.128176;Lmax;7;117.6;77.23102323282238;16.6
CAI Tejar;4.609127;-74.128176;Lmax;8;114.7;76.71231833910016;25.4
CAI Tejar;4.609127;-74.128176;Lmax;9;131.3;76.48357388316153;36.0
CAI Tejar;4.609127;-74.128176;Lmax;10;118.7;76.48992736077439;40.5
CAI Tejar;4.609127;-74.128176;Lmax;11;116.9;76.89956416464906;38.9
CAI Tejar;4.609127;-74.128176;Lmax;12;123.4;76.99657727937561;28.6
CAI Tejar;4.609127;-74.128176;Lmax;13;117.4;77.06055555555523;16.8
CAI Tejar;4.609127;-74.128176;Lmax;14;122.0;76.61041666666685;36.7
CAI Tejar;4.609127;-74.128176;Lmax;15;118.1;76.23837438423564;37.6
CAI Tejar;4.609127;-74.128176;Lmax;16;118.7;76.28841487279793;36.0
CAI Tejar;4.609127;-74.128176;Lmax;17;123.2;76.03026600985204;39.6
CAI Tejar;4.609127;-74.128176;Lmax;18;122.0;75.44974384236393;37.5
CAI Tejar;4.609127;-74.128176;Lmax;19;118.9;75.30264661654134;36.5
CAI Tejar;4.609127;-74.128176;Lmax;20;125.9;75.0244444444442;36.0
CAI Tejar;4.609127;-74.128176;Lmax;21;121.8;74.5779990044794;35.4
CAI Tejar;4.609127;-74.128176;Lmax;22;120.2;73.16423645320192;31.4
CAI Tejar;4.609127;-74.128176;Lmax;23;128.3;71.86866961217464;26.8
CAI Tejar;4.609127;-74.128176;Lmin;0;74.1;28.40489236790621;1.5
CAI Tejar;4.609127;-74.128176;Lmin;1;84.4;27.649755877034316;1.5
CAI Tejar;4.609127;-74.128176;Lmin;2;72.2;26.1594992636231;1.4
CAI Tejar;4.609127;-74.128176;Lmin;3;71.8;27.41730919765179;1.5
CAI Tejar;4.609127;-74.128176;Lmin;4;78.6;32.642274052478;1.6
CAI Tejar;4.609127;-74.128176;Lmin;5;82.4;41.6425450999512;2.1
CAI Tejar;4.609127;-74.128176;Lmin;6;83.8;44.263578742076994;4.3
CAI Tejar;4.609127;-74.128176;Lmin;7;83.9;44.587879387048986;4.5
CAI Tejar;4.609127;-74.128176;Lmin;8;85.0;43.37120118635702;3.9
CAI Tejar;4.609127;-74.128176;Lmin;9;82.5;42.33596465390277;4.5
CAI Tejar;4.609127;-74.128176;Lmin;10;82.3;42.407767554479356;5.5
CAI Tejar;4.609127;-74.128176;Lmin;11;81.4;42.7773656174334;5.5
CAI Tejar;4.609127;-74.128176;Lmin;12;86.1;43.18683568990741;6.7
CAI Tejar;4.609127;-74.128176;Lmin;13;83.1;43.15693452380957;5.7
CAI Tejar;4.609127;-74.128176;Lmin;14;81.5;43.140873015873154;6.2
CAI Tejar;4.609127;-74.128176;Lmin;15;82.0;43.21450246305448;5.3
CAI Tejar;4.609127;-74.128176;Lmin;16;83.7;43.19433463796471;3.7
CAI Tejar;4.609127;-74.128176;Lmin;17;82.6;43.207310344827526;3.1
CAI Tejar;4.609127;-74.128176;Lmin;18;82.5;42.47146798029572;4.5
CAI Tejar;4.609127;-74.128176;Lmin;19;80.2;41.12299749373439;3.1
CAI Tejar;4.609127;-74.128176;Lmin;20;81.2;39.762529761905;3.1
CAI Tejar;4.609127;-74.128176;Lmin;21;79.4;37.962478845196564;2.2
CAI Tejar;4.609127;-74.128176;Lmin;22;77.4;35.294689655172476;1.7
CAI Tejar;4.609127;-74.128176;Lmin;23;75.1;31.5669808541974;1.7
CAI Venecia;4.589878;-74.13838;L10;0;108.2;48.26200191113261;-0.1
CAI Venecia;4.589878;-74.13838;L10;1;88.1;46.17523208652582;-0.1
CAI Venecia;4.589878;-74.13838;L10;2;96.7;46.10991116446598;-0.1
CAI Venecia;4.589878;-74.13838;L10;3;89.5;46.46257863145327;-0.1
CAI Venecia;4.589878;-74.13838;L10;4;93.1;52.239128978224805;-0.1
CAI Venecia;4.589878;-74.13838;L10;5;93.6;56.229820531227226;-0.1
CAI Venecia;4.589878;-74.13838;L10;6;93.9;57.75672099712352;-0.1
CAI Venecia;4.589878;-74.13838;L10;7;94.0;57.873553601140344;-0.1
CAI Venecia;4.589878;-74.13838;L10;8;97.7;57.407720974677076;-0.1
CAI Venecia;4.589878;-74.13838;L10;9;104.1;57.20131647984702;-0.1
CAI Venecia;4.589878;-74.13838;L10;10;99.4;57.318741721853776;-0.1
CAI Venecia;4.589878;-74.13838;L10;11;98.9;57.719250585479614;-0.1
CAI Venecia;4.589878;-74.13838;L10;12;99.7;58.0116575244456;-0.1
CAI Venecia;4.589878;-74.13838;L10;13;100.9;58.20626574756298;-0.1
CAI Venecia;4.589878;-74.13838;L10;14;98.0;58.17116323146117;-0.1
CAI Venecia;4.589878;-74.13838;L10;15;97.1;57.966157882183914;-0.1
CAI Venecia;4.589878;-74.13838;L10;16;94.8;57.70358703481362;-0.1
CAI Venecia;4.589878;-74.13838;L10;17;96.4;57.67891476590551;-0.1
CAI Venecia;4.589878;-74.13838;L10;18;93.1;57.20802584350294;-0.1
CAI Venecia;4.589878;-74.13838;L10;19;93.7;56.621789321789265;-0.1
CAI Venecia;4.589878;-74.13838;L10;20;92.1;55.93018278018244;-0.1
CAI Venecia;4.589878;-74.13838;L10;21;97.2;55.34487734487717;-0.1
CAI Venecia;4.589878;-74.13838;L10;22;92.2;53.96013902205188;-0.1
CAI Venecia;4.589878;-74.13838;L10;23;90.6;51.43900600240133;-0.1
CAI Venecia;4.589878;-74.13838;L50;0;86.5;41.60703742751761;-0.1
CAI Venecia;4.589878;-74.13838;L50;1;85.5;39.35537014112417;-0.1
CAI Venecia;4.589878;-74.13838;L50;2;88.1;38.31962894248652;-0.1
CAI Venecia;4.589878;-74.13838;L50;3;83.2;37.958240127219916;-0.1
CAI Venecia;4.589878;-74.13838;L50;4;88.2;43.564378135728106;-0.1
CAI Venecia;4.589878;-74.13838;L50;5;89.7;49.34588328492273;-0.1
CAI Venecia;4.589878;-74.13838;L50;6;90.5;51.45316402116473;-0.1
CAI Venecia;4.589878;-74.13838;L50;7;90.7;51.427302752294054;-0.1
CAI Venecia;4.589878;-74.13838;L50;8;90.2;50.935540326832346;-0.1
CAI Venecia;4.589878;-74.13838;L50;9;89.7;50.96498154981612;-0.1
CAI Venecia;4.589878;-74.13838;L50;10;92.0;51.21292765735204;-0.1
CAI Venecia;4.589878;-74.13838;L50;11;91.5;51.66414025974066;-0.1
CAI Venecia;4.589878;-74.13838;L50;12;92.1;51.980605103920674;-0.1
CAI Venecia;4.589878;-74.13838;L50;13;95.8;52.28394757536099;-0.1
CAI Venecia;4.589878;-74.13838;L50;14;91.9;52.2055347240566;-0.1
CAI Venecia;4.589878;-74.13838;L50;15;94.5;52.02262036306261;-0.1
CAI Venecia;4.589878;-74.13838;L50;16;89.8;51.887346938776076;-0.1
CAI Venecia;4.589878;-74.13838;L50;17;90.2;51.947470899471334;-0.1
CAI Venecia;4.589878;-74.13838;L50;18;89.5;51.51373220875129;-0.1
CAI Venecia;4.589878;-74.13838;L50;19;88.6;50.74490326000536;-0.1
CAI Venecia;4.589878;-74.13838;L50;20;88.2;49.84115027829355;-0.1
CAI Venecia;4.589878;-74.13838;L50;21;87.9;48.989096209912866;-0.1
CAI Venecia;4.589878;-74.13838;L50;22;87.5;47.18755215209977;-0.1
CAI Venecia;4.589878;-74.13838;L50;23;85.4;44.31805291005331;-0.1
CAI Venecia;4.589878;-74.13838;L90;0;85.4;36.974949832776275;-0.1
CAI Venecia;4.589878;-74.13838;L90;1;85.5;34.5781252816586;-0.1
CAI Venecia;4.589878;-74.13838;L90;2;80.2;32.6379015606248;-0.1
CAI Venecia;4.589878;-74.13838;L90;3;79.0;32.1229147659067;-0.1
CAI Venecia;4.589878;-74.13838;L90;4;83.2;36.213366834171154;-0.1
CAI Venecia;4.589878;-74.13838;L90;5;85.8;43.15640105288359;-0.1
CAI Venecia;4.589878;-74.13838;L90;6;86.6;45.881697027804904;-0.1
CAI Venecia;4.589878;-74.13838;L90;7;87.2;45.89890183028336;-0.1
CAI Venecia;4.589878;-74.13838;L90;8;86.1;45.60825131390373;-0.1
CAI Venecia;4.589878;-74.13838;L90;9;86.5;46.039088957787236;-0.1
CAI Venecia;4.589878;-74.13838;L90;10;86.9;46.50583254493873;-0.1
CAI Venecia;4.589878;-74.13838;L90;11;86.7;47.029362997658836;-0.1
CAI Venecia;4.589878;-74.13838;L90;12;86.8;47.42877653231613;-0.1
CAI Venecia;4.589878;-74.13838;L90;13;95.8;47.813867363917566;-0.1
CAI Venecia;4.589878;-74.13838;L90;14;87.3;47.735342335939684;-0.1
CAI Venecia;4.589878;-74.13838;L90;15;85.8;47.58394466968811;-0.1
CAI Venecia;4.589878;-74.13838;L90;16;85.8;47.51092917166903;-0.1
CAI Venecia;4.589878;-74.13838;L90;17;86.4;47.71798799519841;-0.1
CAI Venecia;4.589878;-74.13838;L90;18;85.9;47.3647236180908;-0.1
CAI Venecia;4.589878;-74.13838;L90;19;86.5;46.52820105820138;-0.1
CAI Venecia;4.589878;-74.13838;L90;20;84.9;45.41554593554629;-0.1
CAI Venecia;4.589878;-74.13838;L90;21;83.9;44.299182299182334;-0.1
CAI Venecia;4.589878;-74.13838;L90;22;82.4;42.20172579098802;-0.1
CAI Venecia;4.589878;-74.13838;L90;23;82.2;39.25552941176527;-0.1
CAI Venecia;4.589878;-74.13838;Leq;0;88.4;46.14047806413546;0.0
CAI Venecia;4.589878;-74.13838;Leq;1;78.7;44.249842271293225;0.0
CAI Venecia;4.589878;-74.13838;Leq;2;80.4;44.146816608996545;0.0
CAI Venecia;4.589878;-74.13838;Leq;3;76.1;44.42413741967368;0.0
CAI Venecia;4.589878;-74.13838;Leq;4;75.7;49.280052221893826;0.0
CAI Venecia;4.589878;-74.13838;Leq;5;74.3;52.88516602620952;0.0
CAI Venecia;4.589878;-74.13838;Leq;6;75.1;54.39397453612334;0.0
CAI Venecia;4.589878;-74.13838;Leq;7;76.4;54.59987276108409;0.0
CAI Venecia;4.589878;-74.13838;Leq;8;78.7;54.27173421207936;0.0
CAI Venecia;4.589878;-74.13838;Leq;9;79.9;54.21396936069926;0.0
CAI Venecia;4.589878;-74.13838;Leq;10;82.4;54.38924328009327;0.0
CAI Venecia;4.589878;-74.13838;Leq;11;82.0;54.76943105110893;0.0
CAI Venecia;4.589878;-74.13838;Leq;12;82.5;55.102479622900795;0.0
CAI Venecia;4.589878;-74.13838;Leq;13;83.1;55.32291279240438;0.0
CAI Venecia;4.589878;-74.13838;Leq;14;80.9;55.283782070041966;0.0
CAI Venecia;4.589878;-74.13838;Leq;15;80.4;55.046155356967084;0.0
CAI Venecia;4.589878;-74.13838;Leq;16;78.2;54.85324765200162;0.0
CAI Venecia;4.589878;-74.13838;Leq;17;80.7;54.81563025210076;0.0
CAI Venecia;4.589878;-74.13838;Leq;18;78.3;54.38910730121179;0.0
CAI Venecia;4.589878;-74.13838;Leq;19;81.2;53.824282036046625;0.0
CAI Venecia;4.589878;-74.13838;Leq;20;81.3;53.11039809863319;0.0
CAI Venecia;4.589878;-74.13838;Leq;21;81.6;52.41435432759006;0.0
CAI Venecia;4.589878;-74.13838;Leq;22;76.8;51.07873075404666;0.0
CAI Venecia;4.589878;-74.13838;Leq;23;80.1;48.83803756796817;0.0
CAI Venecia;4.589878;-74.13838;Lmax;0;129.9;67.57234591495448;0.0
CAI Venecia;4.589878;-74.13838;Lmax;1;130.9;66.44636322667871;0.0
CAI Venecia;4.589878;-74.13838;Lmax;2;120.3;67.92150300120046;0.0
CAI Venecia;4.589878;-74.13838;Lmax;3;117.8;68.51066986794706;0.0
CAI Venecia;4.589878;-74.13838;Lmax;4;119.9;72.56644173247169;0.0
CAI Venecia;4.589878;-74.13838;Lmax;5;115.1;74.81925819574055;0.0
CAI Venecia;4.589878;-74.13838;Lmax;6;118.0;75.55430968360463;0.0
CAI Venecia;4.589878;-74.13838;Lmax;7;123.0;76.20927026384571;0.0
CAI Venecia;4.589878;-74.13838;Lmax;8;118.0;76.27325848064972;0.0
CAI Venecia;4.589878;-74.13838;Lmax;9;123.3;76.23927021225848;0.0
CAI Venecia;4.589878;-74.13838;Lmax;10;123.0;76.39748817407741;0.0
CAI Venecia;4.589878;-74.13838;Lmax;11;122.0;76.61528805620587;0.0
CAI Venecia;4.589878;-74.13838;Lmax;12;128.4;77.03512997853552;0.0
CAI Venecia;4.589878;-74.13838;Lmax;13;124.5;76.9162396006652;0.0
CAI Venecia;4.589878;-74.13838;Lmax;14;123.7;77.08657190239241;0.0
CAI Venecia;4.589878;-74.13838;Lmax;15;126.3;76.79989983305494;0.0
CAI Venecia;4.589878;-74.13838;Lmax;16;123.3;76.68067707082845;0.0
CAI Venecia;4.589878;-74.13838;Lmax;17;134.3;76.35888595438183;0.0
CAI Venecia;4.589878;-74.13838;Lmax;18;127.6;75.90317779373093;0.0
CAI Venecia;4.589878;-74.13838;Lmax;19;129.7;75.58430014430007;0.0
CAI Venecia;4.589878;-74.13838;Lmax;20;129.2;75.0491005291007;0.0
CAI Venecia;4.589878;-74.13838;Lmax;21;134.1;74.35101010100954;0.0
CAI Venecia;4.589878;-74.13838;Lmax;22;126.7;73.38043144774662;0.0
CAI Venecia;4.589878;-74.13838;Lmax;23;124.7;71.43129891956744;0.0
CAI Venecia;4.589878;-74.13838;Lmin;0;85.5;30.712699474438836;0.0
